3	3	Two people dressed in pink.	Two people.
3	3	A small white dog in the snow.	A small dog outdoors in the snow.
3	3	A guy in a huge wooden tub while people are looking over.	A male is sitting in a bathtub.
1	1	A toddler is carrying his brother on his back.	A toddler is carrying his younger twin brother on his back.
1	1	A group of people are partying inside a building.	The people are on a tour.
3	3	A man in a black leather jacket singing in to a microphone.	A man is singing to people
2	2	A man in a kilt throws a large weight on a competition field, with pink flowers and spectators in the background.	The man is watching tv on his couch
3	3	A man wearing a black top is standing behind a counter in a store.	A man is in a store.
1	1	This guy is playing his game that is black, and this girl is playing her game that is white.	A father and daughter are playing a game
2	2	An onlooker in a crowd, takes a picture of performers on a stage.	The man in the crowd takes a picture of the boat on the river.
3	3	An asian man wearing a black suit stands near a dark-haired woman and a brown-haired woman.	There is a man standing next to two women.
1	1	A man in a blue shirt works at a table with several computer monitors.	A man in a blue shirt sitting at a table with monitors on it.
1	1	Three people sitting in front of water next to an alligator warning sign.	People are outside.
3	3	A man trying to shoo away a mongoose with a broom, while a man watches from behind.	The man is afraid of the mongoose.
3	3	Two people are talking in front of a woman in black and pink looking at blue bags.	People are talking
3	3	A woman in a white headscarf sits near white flowers.	A woman is wearing a headscarf.
2	2	A little girl in an orange dress is running through the sprinkler in the yard.	A dog eating a bird.
3	3	Dog carries stick and jumps over a log.	A dog jumps.
3	3	A small white dog climbs over a log.	An animal climbs over a log.
2	2	A man holding up another with his back.	Two men walk side by side down the road.
3	3	A man with spiked hair painted red with green tips and wearing a spiked collar and a fishnet undershirt standing and smiling.	A man with outrageous hair smiles.
2	2	A heavy man in a blue shirt is sitting in a chair and watching T.V. from the bar.	A man sitting at home on his couch watching sports.
2	2	Cheerleaders perform during a San Francisco 49ers football game.	Cheerleaders are dancing at a hockey match.
2	2	One man is sitting on top of a school bus, while another man, wearing a matching shirt, is standing inside.	Two men, who are wearing different shirts, sit near a school bus.
2	2	A man is riding a BMX bike with a forest in the background.	The man is on a motorcycle.
2	2	Two girls swim in the ocean.	The girls are sleeping.
1	1	Man in bright yellow vest displays bicycle safety information on street.	The man is a government safety official.
1	1	Three man in hi viz jackets are pulling attempting to pull a trapped four wheel drive car from a ditch.	Three men are drying to pull a Subaru out of a ditch along a mountain road.
1	1	A tent for Surfer Magazine at the 25th annual Longboard Classic.	A tent is set up for a surfing contest in the summer.
1	1	Former First Lady Laura Bush wearing a peach colored dress speaks at a conference.	Laura Bush wears a dress and an eye patch as she addresses a Halloween party conference.
3	3	A man playing his saxophone in a public area.	A man is playing a song on his instrument.
3	3	A person surfs on a craft with a sail.	A person is sailing.
1	1	Three women, smoking cigarettes and playing cards, drinking at a bar.	Three women are gambling money in a game of cards.
1	1	Two women enjoying a pair of drinks outside.	Two women are outside
1	1	There are two couples doing some sort of dance, the women are in yellow dresses, and the men are in yellow tops and light yellow bottoms with tights.	The couples in yellow are dancing in a ball room.
1	1	A boy wearing a red shirt digs into the sand with a yellow shovel.	The boy is at the beach.
1	1	People eating outside at an eatery.	People have ordered expensive meals
1	1	Four guys standing around the bed of a white pickup truck.	Four brothers are standing around a pickup truck
2	2	Fans are cheering at a performance.	The fans are driving.
2	2	A man in a pair of jeans and a yellow shirt with a paper hanging out of his back pocket enjoys a laugh with a man in jeans and a white shirt at what looks like a meeting coming to an end.	Two woman are talking about their day over coffee at a cafe.
1	1	A young child sitting in a mess of paint.	The child was finger painting.
3	3	A man in a beret and a woman in a pink coat visit a woman selling baked goods from her tent.	There is a man in a beret and a woman in a pink coat.
1	1	A little girl is talking to her father while she is waiting to eat.	A father is wearing a shirt
3	3	A man walking down the sidewalk under a green awning.	A man is walking outside.
1	1	A girl in striped swimsuit is jumping into the ocean.	A girl in striped swimsuit is jumps into the ocean to catch fish
1	1	An ATV rider, speeds around a corner, while sliding and kicking up dirt-still focused on the trail ahead.	An ATV rider is in the woods.
1	1	A group of men dressed in Japanese style clothing walk near a large float.	The men are in the parade.
1	1	A little girl in a pink shirt is wearing a mask.	A kid is wearing a mask on Halloween.
3	3	Two navy men and two young girls are playing monopoly.	people play monopoly
1	1	Two children, boys, in pool swimming.	The children are splashing each other.
2	2	A brown-haired woman wearing glasses, a black long-sleeved shirt and pin striped pants flipping through a book and smiling as a blond woman wearing a white sweatshirt and a white shoulder bag on her right shoulder watches smiling.	A man with brown hair is near another man with brown hair and they are frowning.
1	1	Man smoking, while inspecting his camera.	A tall human smoking
1	1	A boy mountain bikes down a trail.	A boy is riding down a bike trail, out of control.
2	2	A girl hanging on to the rings of a jungle gym.	A girl is sitting beneath a jungle gym.
1	1	Three people- two on bikes and one walking- pass by a display of bright orange banners.	Two people are participating in a bike race.
1	1	A man riding a cart being pulled by a donkey.	A cart pulled by a brown donkey.
3	3	Man with striped hat and striped shirt sitting in front of a microphone.	A seated male with a microphone in front of him.
1	1	Several workers standing around wearing bright yellow shirts and hard hats.	Workers wearing hard hats for safety
1	1	The man in the white lab jacket with green logo is holding a frame while surrounded by several people at the brown table looking at or eating food.	A man is giving a lecture.
